MLA-C01 • DOMAIN 2,GHÉP TÌNH HUỐNG,Choose • Train • Customize • Evaluate,,,,,,,,,
113 mục • 12 cột,Tình huống: C:D • Đáp án: E,Task 2.1–2.3 • Mới: 2.3,,,,,,,,,
Keyword cần nhớ: cột B,Giải thích: F • Bẫy: G,Analyze / Evaluate: +34 mục,,,,,,,,,
Đối chiếu: 15/09/2026,Nguồn: K • Có ghi phạm vi,Đã tổng hợp bốn module D2 theo nguồn đã mở.,,,,,,,,,
Key / Mẫu ghép,Keyword nhận diện,Situation / Prompt (EN),Tình huống (VI),Đáp án / Ghép phù hợp,Vì sao chọn,Phân biệt / Phương án nhiễu,Liên hệ quy trình / Điểm nhớ,Task,Phạm vi / Căn cứ,Nguồn tham khảo,Ngày đối chiếu
D2-M90 — Training stalls with tiny gradients,"• SMALL GRADIENTS
• NOT JUST SLOW HARDWARE",Loss stalls and early-layer gradients are consistently near zero. What should be investigated?,Loss chững và gradient các lớp đầu luôn rất nhỏ; điều tra gì?,Vanishing gradients cùng activation/initialization/architecture và cấu hình optimizer.,Quan sát tensors/gradient bổ sung bằng chứng cơ chế learning bị yếu; kiểm tra rồi chọn biện pháp phù hợp.,Không mặc định tăngGPU hoặc epochs sẽ sửa. Loss phẳng đơn độc chưa đủ chứng minh nguyên nhân.,D2-P42 • Triệu chứng + gradient evidence.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M91 — Loss spikes and huge updates,"• EXPLODING GRADIENTS
• LR
• NUMERIC STABILITY",Training shows large gradient norms and sudden loss spikes. Which diagnosis and response fit?,Gradientnorm rất lớn kèm loss spike; hướng kiểm tra phù hợp?,"Điều tra exploding gradients, learning rate và numeric/data issues; cân nhắc LR/clipping theo bằng chứng.",Cập nhật quá lớn gây bất ổn; cần quan sát training signal để xác nhận và rerun đánh giá.,Không nhầm trainloss thấp/val cao là cùng kiểu lỗi. Train thêm vô hạn không giải quyết phân kỳ.,D2-P42 • Gradient quá lớn→unstable updates.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M92 — Converged but low recall,"• OPTIMIZATION COMPLETE
• CAPACITY / FEATURES
• CHECK THRESHOLD",Logistic regression converges normally but misses fraud patterns that depend on feature interactions. What should be examined?,Logistic hội tụ bình thường nhưng bỏ sót fraud phụ thuộc tương tác features; cần xem gì?,"Features/interaction representation, model capacity và operating threshold; so nonlinear alternatives bằng validation.",Optimizer có thể đã tối ưu được model hiện tại nhưng hypothesis/features chưa diễn tả quy luật cần thiết.,"Không quy mọi recall thấp cho non-convergence; logistic có thể tận dụng nonlinear feature engineering, không phải chỉ thay thuật toán mới có cách giải.",D2-P42/P46 • Convergence≠task success.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M93 — One prediction explanation,"• LOCAL SHAP
• ONE TRANSACTION",An analyst asks why one specific transaction received a high fraud score. Which explanation level fits?,Cần giải thích vì sao một giao dịch cụ thể nhậnfraud score cao; chọn mức giải thích nào?,"Local SHAP, đọc contribution so với baseline trên đúng thang output.",Local cho biết feature nào đẩy score của mẫu này lên/xuống; global chỉ tóm tắt tập.,Global feature importance không tự giải thích đầy đủ giao dịch cụ thể; attribution không phảicausality.,D2-P43 • One prediction→local.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M94 — Attributions cancel in signed mean,"• +.8 AND −.8
• MEAN ABSOLUTE
• GLOBAL",A feature has SHAP +0.8 and -0.8 in two cases. Does a signed mean of zero imply no global influence?,Feature cóSHAP+.8 và−.8; mean signed=0 có nghĩa không ảnh hưởng không?,Không. Mean absolute SHAP=.8 cho thấy ảnh hưởng lớn với hướng khác nhau.,Dấu ngược triệt tiêu khi lấy signed mean; global importance thường tổng hợp độ lớn.,Không nhầm global importance cao với feature luôn tăngscore.,"D2-P43 • Độ lớn global, hướng local.",2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M95 — Zero SHAP is not proof of fairness,"• PROXY
• CORRELATED FEATURES
• SUBGROUP CHECKS",Zip-code SHAP is near zero for one prediction. Can the model be declared free of geographic proxies or bias?,SHAPzipcode gần0 ở mộtprediction; có thể kết luận model không dùngproxy địa lý/khôngbias không?,"Không; kiểm tra features khác, tương quan, phạm vi dữ liệu và kết quả theo nhóm.",Attribution cục bộ của một feature không chứng minh thiếu ảnh hưởng gián tiếp trong toàn model.,Top features nghe hợp lý hoặc loại cột nhạy cảm cũng chưa đủ bảo đảm fairness.,"D2-P43 • SHAP là evidence điều tra, không chứng nhận fairness.",2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M96 — Track experiments,"• COMPARE RUNS
• CONFIGURATION + ARTIFACTS","Which capability fits comparing many training runs while retaining their parameters, metrics and model artifacts?",Cần so nhiều training runs và lưu liên hệparameters/metrics/artifacts; dùng khả năng nào?,Managed MLflow on Amazon SageMaker AI.,Run tracking nối kết quả với configuration và artifacts để so candidate/tái lập có ý nghĩa.,CloudWatch mạnh ởmetrics/logs nhưng không tự thay toàn bộ experiment tracking; ModelRegistry chủ yếu quản lý phiên bản model.,D2-P44 • MLflow→experiments.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M97 — Live traffic without serving candidate output,"• MIRROR
• ONLY PRODUCTION RESPONSE","A new model must process real requests, but callers should still receive only the current model's output. Which method fits?","Model mới cần xử lýrequests thật, caller vẫn chỉ nhậnoutput model cũ; dùng cách nào?",Shadow testing / shadow variant.,"Candidate nhận bản sao requests; output production vẫn là response cho caller, shadow output có thể log để so.",A/B production variants có phục vụ candidate outputs; đăng ký model không tự tạotraffic thử.,"D2-P45 • Copy request, hide candidate response.",2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M98 — Measure candidate-driven user behavior,"• A/B
• USER SEES CANDIDATE
• BUSINESS OUTCOME",You need to measure whether responses from a candidate improve user conversion. Is shadow testing sufficient?,Cần đoresponse candidate có cải thiệnconversion của user; shadow có đủ không?,"Không; cần thiết kế thử nghiệm có phục vụ candidate, chẳng hạn A/B production variants.",Shadow không trảcandidateoutput nên không quan sát tác động hành vi do output đó tạo ra.,Shadow vẫn có ích đo serving behavior/latency; không lấy những số này thay conversion causally driven by candidate.,D2-P45 • User effect→A/B.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M99 — Distinguish data and concept drift,• P(X) VS P(y|X),"Input distributions change, while a separate scenario changes the target relationship for the same inputs. Name the two drift types.",Tình huống1 phân phốiinput đổi; tình huống2 quan hệinput→target đổi. Ghép loại drift.,1=Data drift;2=Concept drift.,Data drift xétP(X); concept drift xétP(y|X). Có thể xảy ra riêng hoặc cùng nhau.,Input-statistics alarm không tự chứng minhconcept drift hoặc accuracy giảm.,D2-P39 • Input distribution khác relationship.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M100 — Human raters disagree,"• RUBRIC
• CALIBRATION
• AGREEMENT",Reviewers assign inconsistent helpfulness scores to identical responses. What should be improved first?,Reviewers chấmhelpfulness cùngresponse rất khác nhau; ưu tiên cải thiện gì?,"Làm rõ rubric/anchor examples, hiệu chuẩn reviewers và kiểm traagreement.",Khác biệt có thể do định nghĩa tiêu chí hoặc domain understanding; cần xử lý trước khi tổng hợp rộng.,Không giải quyết bằng lấy trung bình một cách mù quáng; thêmreviewers không tự sửa rubric mơ hồ.,D2-P47 • Shared criteria trước scale.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M101 — Meaning matches but wording differs,"• PARAPHRASE
• SEMANTIC MATCH
• BERTSCORE",Generated answers are valid paraphrases of references but have low n-gram overlap. Which metric adds useful evidence?,Đáp án diễn đạt lại đúng nghĩa nhưng ít trùng n-gram; metric nào bổ sung phù hợp?,BERTScore hoặc semantic-similarity metric được chọn phù hợp.,BERTScore so contextual token embeddings nên không đòi đúng từng từ; kết hợp human/factual checks.,BLEU/ROUGE chủ yếu so overlap nên có thể trừ điểm paraphrase. Semantic score cao vẫn chưa chứng minh đúng facts.,D2-P50 • Wording khác → kiểm tra meaning.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M102 — Match translation and summarization metrics,"• BLEU
• ROUGE
• ROUGE-L",Match modified n-gram precision for translation and longest-common-subsequence comparison for summaries.,Ghép metric precision n-gram cho dịch và metric LCS cho summary.,Translation overlap → BLEU; longest common subsequence → ROUGE-L.,BLEU có clipping và brevity penalty; ROUGE-L xét subsequence giữ thứ tự và có thể báo P/R/F1 tùy implementation.,ROUGE-L không đòi substring liên tục; cả hai không tự đánh giá safety.,D2-P50 • BLEU: dịch; ROUGE: summary; L: LCS.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M103 — Score direction,"• HARMFULNESS DOWN
• QUALITY UP","A judge reports helpfulness .84, coherence .90, faithfulness .76 and harmfulness .02. Which score should stay low?","Judge báo helpfulness .84, coherence .90, faithfulness .76, harmfulness .02; metric nào mong muốn thấp?",Harmfulness. Ba quality dimensions trong ví dụ mong muốn cao.,Harmfulness đo nội dung gây hại nên chiều ngược; phải đọc rubric và metric definition.,Không tối đa hóa tất cả scores; không suy rằng .02 harmfulness là .02 helpfulness.,D2-P48/P50 • Ghi rõ hướng tốt/xấu.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M104 — Grounded but off-topic,• FAITHFULNESS VS ANSWER RELEVANCE,A response quotes the supplied documentation accurately but answers a different question. Which dimension is weak?,Response trích đúng tài liệu nhưng trả lời sang câu hỏi khác; chiều nào yếu?,Answer relevance; faithfulness có thể vẫn tốt.,Faithfulness xét hỗ trợ bởi context; relevance xét đáp ứng câu hỏi người dùng.,Không tăng faithfulness bằng thêm citations rồi cho là đã giải quyết lạc đề; context relevance lại xét retrieved passages.,D2-P49 • Đúng nguồn chưa chắc đúng câu hỏi.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
"D2-M105 — Strong retrieval, unsupported claims","• HIGH RECALL
• LOW FAITHFULNESS
• GENERATION","Relevant evidence is retrieved reliably, yet answers invent claims beyond it. Which component should be targeted first?",Retriever thường lấy đủ evidence nhưng answer thêm claim không có nguồn; ưu tiên sửa đâu?,"Generation grounding: siết system prompt, dùng nguồn và hành vi khi thiếu evidence; đánh giá lại.",Evidence có sẵn mà model không bám → lỗi sử dụng context. Cần xem cả prompt và generated claims.,Tăng k/đổi encoder không trực tiếp sửa model tự thêm claim khi evidence đã phù hợp.,D2-P49 • Retrieval tốt + faithfulness thấp → generator.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M106 — Terminology mismatch,"• QUERY EXPANSION
• RETRIEVAL MISS",Users use different terminology from the documentation and relevant passages are missed. Which change targets this failure?,User dùng thuật ngữ khác tài liệu khiến bỏ sót passages; thay đổi nào nhắm đúng lỗi?,Query expansion/rewriting phù hợp và đo lại retrieval trên benchmark.,Mở rộng thuật ngữ giúp query khớp evidence; giữ ý định và kiểm tra false matches/noise.,Fine-tuning generator không làm đúng passage tự xuất hiện trong retrieval; tăng max output tokens cũng không sửa được lỗi tìm nguồn.,D2-P49/P50 • Terminology mismatch → query expansion.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M107 — Multi-document evidence,"• MORE CHUNKS
• RECALL–NOISE TRADEOFF","Answers require evidence across several documents, but only a few chunks are retrieved. What should be tested?",Câu trả lời cần nhiều tài liệu nhưng retrieval lấy ít chunks; nên thử gì?,"Tăng retrieval k/phạm vi evidence có kiểm soát, kiểm tra ranking và đo lại recall, precision, cost.",Thêm context có thể giúp đủ evidence; walkthrough thử 5 → 8 chunks cho kiểu failure này.,Không khẳng định tăng k luôn cải thiện hoặc lấy toàn bộ corpus; noise và context budget có thể làm kém.,"D2-P49/P50 • Enough evidence, kiểm soát noise.",2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M108 — Compute retrieval coverage and precision,"• TOP5 HAS2
• TOTAL RELEVANT4",A query has four relevant documents; two occur in the top five. Compute Recall@5 and Precision@5.,"Một query có 4 relevant docs, top 5 chứa 2; tính Recall@5 và Precision@5.",Recall@5=2/4=.5; Precision@5=2/5=.4.,Recall denominator=tổng relevant; precision denominator=k theo định nghĩa top-k.,Đừng ghi Recall@5=.4 hoặc coi chỉ cần một doc found là recall=1 khi query có nhiều relevant docs.,D2-P49 • Coverage khác purity.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M109 — Compute MRR,"• RANK1
• RANK2
• NO HIT","Three queries have first relevant results at rank 1, rank 2, and no hit within the evaluation cutoff. What is MRR?","Ba query có first relevant tại rank 1, rank 2 và không hit trong cutoff; MRR bằng bao nhiêu?",MRR=(1+1/2+0)/3=.5.,Tính nghịch đảo theo từng query rồi trung bình; query miss đóng góp 0 theo quy ước đã nêu.,Không trung bình các ranks rồi nghịch đảo; không loại bỏ query miss để làm điểm đẹp hơn.,D2-P49 • Mean of reciprocal ranks.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M110 — MRR inverse trap,"• MRR .71
• NOT AVERAGE RANK","A report states MRR=.71, therefore average first-relevant rank is 1/.71≈1.4. Is that inference valid?",MRR=.71 rồi suy average rank≈1.4 bằng nghịch đảo; diễn giải đúng không?,Không. 1/mean(1/rank) không bằng mean(rank).,Ví dụ ranks 1 và 3: MRR=(1+1/3)/2=2/3; 1/MRR=1.5 trong khi mean rank=2.,Chỉ có thể nói MRR cao hơn ưu tiên relevant result lên sớm; không suy phân bố hay rank trung bình duy nhất.,D2-P50 • Đính chính phép suy trong walkthrough.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M111 — Topic-level content gap,"• BILLING FAILURES
• THIN DOCUMENTATION","Most unhelpful support answers concern billing, and the knowledge base contains little billing guidance. What is the direct fix?",Phần lớn câu trả lời kém hữu ích thuộc billing và KB thiếu hướng dẫn billing; sửa trực tiếp gì?,"Bổ sung/cập nhật tài liệu billing, sync/index rồi đánh giá lại end-to-end.",Nguồn thiếu thì prompt tuning không thể tự tạo bằng chứng đáng tin; phân loại lỗi theo topic giúp tìm nguyên nhân.,"Trước kết luận missing content, kiểm tra doc có nhưng chưa sync hoặc filter/quyền truy cập sai. Không fine-tune theo phản xạ.",D2-P49/P50 • Evidence missing → content fix.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M112 — Acceptance target not met,"• 78% HELPFUL
• TARGET80%
• DRILL DOWN","Human evaluation finds 78% helpful responses against a predeclared 80% target, while automated similarity scores are high. What follows?","Human helpful 78% so với target 80%, dù similarity cao; kết luận gì?",Chưa đạt tiêu chí đã đặt; phân tích failure và cải thiện trước khi quyết định lại.,"Automated scores đo khác dimension, không tự hủy yêu cầu acceptance. Cần xem sample và nhóm lỗi để quyết định tiếp.",Không làm tròn 78 thành 80 hay coi 200 queries/1 week là chuẩn bắt buộc mọi dự án.,D2-P50 • Readiness theo tiêu chí định trước.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-M113 — Prompt version alone is insufficient,• MODEL + DATA + RETRIEVAL + JUDGE VERSION,Two evaluations use the same prompt version but different retrieved contexts and judge rubrics. Are their scores directly comparable?,Cùng prompt version nhưng context và rubric judge khác; scores có so trực tiếp được không?,"Không đủ điều kiện; ghi và cố định/giải thích khác biệt dataset, context, evaluator và thang chấm.",GenAI quality phụ thuộc toàn bộ configuration; prompt version là một phần của reproducibility.,Không quy mọi score thay đổi cho generator; Prompt management không tự lưu mọi outputs.,D2-P51 • Version toàn bộ điều kiện đánh giá.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
